group,group_name,section_id,part,section_name,unit_id,unit_line,unit_kind,display,change_id,rid,lineup_order,round,kind,status,new_in_latest,latest_status,applied_in,scope,target_text,target_line,old,new,old_sentence,new_sentence,source_file,source_ref,idea,form_only
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s14,315,sentence,full,CH-0965,D-388,1636,S96,edit,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,and so for whom \(\chi\) is a live premise (K2),and so who tentatively accepts \(\chi\) (K2),"Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so for whom \(\chi\) is a live premise (K2); outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).","Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so who tentatively accepts \(\chi\) (K2); outside \(C\) it rules out that the target gives there what the candidate's organization gives, not the candidate's meeting (E) on \(p\). Either way the argument needs the premise that \(\chi\) speaks of the target under that pair's edit. Where the edit is itself one that \(\chi\) excludes, as when a question asks what a pendulum does with its friction component deleted, the target so edited may itself give a motion that never stops, and without that premise the argument rules out no candidate there; the candidate still conflicts with \(\chi\).",tests/S96 Repair - scripts/replacements_stage2.json,entries[9]; line 315; group W; ref: B-1; how: as worded,ruling,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s14,315,sentence,full,CH-0965,D-856,1669,S96,recommendation,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,and so for whom \(\chi\) is a live premise (K2),and so who tentatively accepts \(\chi\) (K2),"Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so for whom \(\chi\) is a live premise (K2); outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).","Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so who tentatively accepts \(\chi\) (K2); outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).",results/S96 Check of the repaired copy - whole text.md,"section 5, B-1, proposal 3",ruling,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s14,315,sentence,full,CH-0966,D-389,1637,S96,edit,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,"outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).","outside \(C\) it rules out that the target gives there what the candidate's organization gives, not the candidate's meeting (E) on \(p\). Either way the argument needs the premise that \(\chi\) speaks of the target under that pair's edit. Where the edit is itself one that \(\chi\) excludes, as when a question asks what a pendulum does with its friction component deleted, the target so edited may itself give a motion that never stops, and without that premise the argument rules out no candidate there; the candidate still conflicts with \(\chi\).","Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so for whom \(\chi\) is a live premise (K2); outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).","Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so who tentatively accepts \(\chi\) (K2); outside \(C\) it rules out that the target gives there what the candidate's organization gives, not the candidate's meeting (E) on \(p\). Either way the argument needs the premise that \(\chi\) speaks of the target under that pair's edit. Where the edit is itself one that \(\chi\) excludes, as when a question asks what a pendulum does with its friction component deleted, the target so edited may itself give a motion that never stops, and without that premise the argument rules out no candidate there; the candidate still conflicts with \(\chi\).",tests/S96 Repair - scripts/replacements_stage2.json,entries[10]; line 315; group W; ref: B-7 and P-1; how: B-7 as worded; P-1 adapted,argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s14,315,sentence,full,CH-0966,D-864,1677,S96,recommendation,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,"outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).","outside \(C\) it rules out that the target gives there what the candidate's organization gives, not the candidate's meeting (E) on \(p\).","Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so for whom \(\chi\) is a live premise (K2); outside \(C\) it rules out what the candidate's organization gives there, not its meeting (E) on \(p\).","Where the pair is in \(C\), that argument rules out that the candidate meets (E) for any assessor \(j\) who can use it, and so for whom \(\chi\) is a live premise (K2); outside \(C\) it rules out that the target gives there what the candidate's organization gives, not the candidate's meeting (E) on \(p\).",results/S96 Check of the repaired copy - whole text.md,"section 5, B-7, proposal 1",argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s15,315,sentence,pointer,CH-0533,C-160,833,S93,recommendation,open for the owner,n/a,anchored,none,sentence,"file 13 draft 4, theory text (md5 fc55b470c63cd4b3c27d6aa64d8d8c17)",315,,,,,"results/S93 Tabulation of the replies, before any ruling.md","X09.19 (s93_xexam_atria_C, (c2)), no wording; the owner's choice (rule 6)",argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s15,315,sentence,pointer,CH-0555,C-183,847,S93,recommendation,not applied,n/a,anchored,none,sentence,"file 13 draft 4, theory text (md5 fc55b470c63cd4b3c27d6aa64d8d8c17)",315,,,,,results/S93 reading rulings/ruling S93 X17 W7.5.md,"S93 ruling X17 (W7.5), finding 6; carried forward after S93 (""Conflict is used in two senses"")",rivals,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s15,315,sentence,term line,CH-1113,D-625,1332,S95,recommendation,applied,n/a,anchored,scrubbed copy,term,draft 5,,"""a result that tells against a candidate tells against it only together with the background and instruments"" (l. 315, 369)","""a result rules out a candidate only together with the background and instruments of the test that yields it""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.1, table row at file line 32; sceptic's row 4",ruling,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s15,315,sentence,pointer,CH-0965,D-388,1636,S96,edit,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,,,,,tests/S96 Repair - scripts/replacements_stage2.json,entries[9]; line 315; group W; ref: B-1; how: as worded,ruling,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s15,315,sentence,pointer,CH-0966,D-389,1637,S96,edit,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,,,,,tests/S96 Repair - scripts/replacements_stage2.json,entries[10]; line 315; group W; ref: B-7 and P-1; how: B-7 as worded; P-1 adapted,argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s16,315,sentence,pointer,CH-0533,C-160,833,S93,recommendation,open for the owner,n/a,anchored,none,sentence,"file 13 draft 4, theory text (md5 fc55b470c63cd4b3c27d6aa64d8d8c17)",315,,,,,"results/S93 Tabulation of the replies, before any ruling.md","X09.19 (s93_xexam_atria_C, (c2)), no wording; the owner's choice (rule 6)",argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s16,315,sentence,pointer,CH-0555,C-183,847,S93,recommendation,not applied,n/a,anchored,none,sentence,"file 13 draft 4, theory text (md5 fc55b470c63cd4b3c27d6aa64d8d8c17)",315,,,,,results/S93 reading rulings/ruling S93 X17 W7.5.md,"S93 ruling X17 (W7.5), finding 6; carried forward after S93 (""Conflict is used in two senses"")",rivals,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s16,315,sentence,term line,CH-1113,D-625,1332,S95,recommendation,applied,n/a,anchored,scrubbed copy,term,draft 5,,"""a result that tells against a candidate tells against it only together with the background and instruments"" (l. 315, 369)","""a result rules out a candidate only together with the background and instruments of the test that yields it""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.1, table row at file line 32; sceptic's row 4",ruling,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s16,315,sentence,pointer,CH-0965,D-388,1636,S96,edit,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,,,,,tests/S96 Repair - scripts/replacements_stage2.json,entries[9]; line 315; group W; ref: B-1; how: as worded,ruling,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s16,315,sentence,pointer,CH-0966,D-389,1637,S96,edit,applied,yes,anchored,repaired copy,span,"stage-1 text (S96; scrubbed copy with stage 1 applied, rebuilt in memory)",315,,,,,tests/S96 Repair - scripts/replacements_stage2.json,entries[10]; line 315; group W; ref: B-7 and P-1; how: B-7 as worded; P-1 adapted,argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s17,315,sentence,pointer,CH-0533,C-160,833,S93,recommendation,open for the owner,n/a,anchored,none,sentence,"file 13 draft 4, theory text (md5 fc55b470c63cd4b3c27d6aa64d8d8c17)",315,,,,,"results/S93 Tabulation of the replies, before any ruling.md","X09.19 (s93_xexam_atria_C, (c2)), no wording; the owner's choice (rule 6)",argument,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s17,315,sentence,pointer,CH-0555,C-183,847,S93,recommendation,not applied,n/a,anchored,none,sentence,"file 13 draft 4, theory text (md5 fc55b470c63cd4b3c27d6aa64d8d8c17)",315,,,,,results/S93 reading rulings/ruling S93 X17 W7.5.md,"S93 ruling X17 (W7.5), finding 6; carried forward after S93 (""Conflict is used in two senses"")",rivals,no
G06,"Work, routes, and interference",sec-L315-315,"Part VI — Work, routes, and interference",Rivals,L315.s17,315,sentence,term line,CH-1113,D-625,1332,S95,recommendation,applied,n/a,anchored,scrubbed copy,term,draft 5,,"""a result that tells against a candidate tells against it only together with the background and instruments"" (l. 315, 369)","""a result rules out a candidate only together with the background and instruments of the test that yields it""",,,"tests/S95 Scrub - vocabulary, proposed.md","section 2.1, table row at file line 32; sceptic's row 4",ruling,no
